yacimiento;refMLH;refHesperia;texto;municipio;provincia;material;soporte;direccion_escritura;tecnica;signario;sistema_dual;separadores;datacion
El Tossal de Sant Miquel;F.13.03;V.06.008;1. ]+baserte:bonantite:nḿbaŕde:bortebara:kaŕesirdeegiar:banite:kaŕ[ 2. ]+irden[ 3. ]+tin+[ 4. ]boi:ban[ 5. (a) egiar (b) ḵa̱ŕestabikiŕ. 6. ebiŕteekiar 7. elolekaŕko 8. (a) oŕodis:(b) kaŕbi 9. beber 10. belar:ban:iŕ. 11. (a) ban (b) iŕ 12. (a) elbebebebeber (b) tibiserbaśdibaa 13. bankuturiŕaker 14. uŕkebas[ 15. daŕa[ 16. (a) ]+banḿibae:(b) ]śai (c) ]+ntautin;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES PUNTOS;Rodríguez Ramos: 210-180 a.C.
El Tossal de Sant Miquel;F.13.04;V.06.009;ebiŕgiśaleikugidegial+[-]o̱ŕg̱e̱iabaŕiegitenoŕakaŕkuda++ŕegirulkersiberdegidede;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;CARECE;Rodríguez Ramos: 210 - 190 a.C.
El Tossal de Sant Miquel;F.13.05;V.06.010;bankuŕs:kaŕesbanite:egiar:saltutibaite:iumstiŕ:toli[̣--]dane:basśumidadiniŕe;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;DOS PUNTOS;Segunda mitad s. III - s. II a.C. Rodríguez Ramos: 225 - 180 a.C.
El Tossal de Sant Miquel;F.13.06;V.06.011;]kiskeŕ:ekiar:bankebeŕeiḿbaŕ[-]:baltuśer:ban:;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;Tres o cuatro puntos.;Posterior al siglo IV a.C. Rodríguez Ramos: 210-180 a.C.
El Tossal de Sant Miquel;F.13.07;V.06.012;(a) ]ḵo̱[--]s (b) ]tuśerti (c) ai bas kuegiar[ (d) gemiegiar (e) tadaŕ;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;CARECE;Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.08;V.06.013;]rbankusegiar:biuŕdite+[-----]+besuninkuegiar ḿbaŕkuśbanḿbaŕḵu̱ś;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;DOS PUNTOS/ORNAMENTO;Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.09;V.06.014;]:baltuśer:bande:kus+;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES PUNTOS;Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.10;V.06.015;(a) eŕiar:bankuŕs:aidulâkute:na+[ (b) ]+dunika;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES y CUATRO PUNTOS;Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.11;V.06.016;bitinba:baniteḿbaŕ:ban:eŕeiskolder:niśunin++[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES PUNTOS;Rodríguez Ramos: 250-180 a.C. Tipología cerámica: finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13.12;V.06.017;(a) eŕieun[ (b) ne:benebedaner:iums[ (c1) ]ane (c2) abaśba+[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;DOS PUNTOS;Rodríguez Ramos: 250-200 a.C. Tipología cerámica: ss. IV - I a.C.
El Tossal de Sant Miquel;F.13.13;V.06.018;a) kudur:oisor b) śś;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES PUNTOS;Contexto arqueológico: 250-210 a.C. Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.14;V.06.019;ś̲a̱ku s̲ tiko;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;;PINTADO;LEVANTINO;DUAL;CARECE;Contexto arqueológico: segunda mitad s. III - s. II a.C. Rodríguez Ramos: 200-180 a.C.
El Tossal de Sant Miquel;F.13.15;V.06.020;aŕgibeśa̱[---]+ḿi;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;CARECE;Rodríguez Ramos: 250-200 a.C.
La Mazorra;F.27.01SUP;V.08.01;baiśe+[ onos;Utiel;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - primera mitad del s. I a.C.
Montanya Frontera;F.11;V.04.53 = V.04.50;]esite[;Sagunto;Valencia;PIEDRA;PEDESTAL;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos. II - I a.C.
Montanya Frontera;F.11;V.04.54;]tibi[ ]uko[ ]ir[;Sagunto;Valencia;PIEDRA;Pedestal;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos. I a.C. - I d.C.
Montanya Frontera;F.11;V.04.55;]koite;Sagunto;Valencia;PIEDRA;PEDESTAL;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
Montanya Frontera;F.11;V.04.56;]tu be[;Sagunto;Valencia;PIEDRA;PEDESTAL;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;No hay criterios para datar la inscripción, aunque el uso de be5 es fechado por Rodríguez Ramos (2004, 113), a finales del siglo III y comienzos del II a.C.
Montanya Frontera;F.11;V.04.57;]koba[;Sagunto;Valencia;PIEDRA;PEDESTAL;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
Montanya Frontera;F.11;V.04.58;]tu[;Sagunto;Valencia;PIEDRA;Pedestal;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
El Tossal de Sant Miquel;F.13;V.06.087;boba;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos IV - III a.C.
El Tossal de Sant Miquel;F.13;V.06.088;bar;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales. s. IV a.C.
El Tossal de Sant Miquel;F.13;V.06.089;kar;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - comienzos s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.090;na;Liria / Llíria;Valencia;CERAMICA;FUSAYOLA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.091;ban;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Incierta: ss. III - II a.C.
El Tossal de Sant Miquel;F.13;V.06.092;bo;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II a.C.
El Tossal de Sant Miquel;F.13;V.06.093;]la;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.101;]tor[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13.;V.06.094;e;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo IV a.C.
El Tossal de Sant Miquel;F.13;V.06.095;a;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;IIp a. C.
El Tossal de Sant Miquel;F.13;V.06.096;]a[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Comienzos s. I a.C.
El Tossal de Sant Miquel;F.13;V.06.097;bal;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II a.C. - comienzos s. I a.C.
El Tossal de Sant Miquel;F.13;V.06.098;]lta;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Principios s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.099;u;Liria / Llíria;Valencia;CERAMICA;INSTRUMENTO;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Indeterminada.
Los Villares;F.17.;V.07.09;biśśkatiteśk;Caudete de las Fuentes;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II a.C.
Los Villares;F.17.;V.07.10;n;Caudete de las Fuentes;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;S. III a. C.
Puntal dels Llops;F.;V.03.01;nauiba;Olocau;Valencia;ASTA DE CIERVO;ADORNO PERSONAL;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Principios del s. II a.C.
Castellet de Bernabé (Castellet de Bernabé I);F.13;V.06.004;i;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;IV a.C.
Despeñaperros;F.;V.11.01;la +;Paterna;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo III a.C.
Valentia;F.;V.12.01;likine;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales del s. II y primera mitad del I a.C.
Valentia;F.;V.12.02;ban;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. II a.C.
Valentia;F.;V.12.03;i;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales del s. II y primera mitad del s. I a.C.
Valentia;F.;V.12.04;ḿba+[;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados del siglo II a.C.
Valentia;F.;V.12.05;baś;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. II a.C.
Camí del Molí;G.21.01SUP;V.18.01;[i]ltuŕka iśkeasko ebantibinke .XXX e+[;Terrateig;Valencia;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
Castellar;F.;CS.06.01;tu;Albocacer / Albocàsser;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;II/I a. C. Producto provincial tardío según Barberá (1975).
Castellar;F.;CS.06.02;bo;Albocacer / Albocàsser;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;II/I a. C. Producto provincial tardío según Barberá. La grafía sirve como criterio a Maluquer para situar la pieza ca. 150-50 a. C.
San Antonio de Bechí;F.07.02;CS.18.02;]+loŕsin ]ŕe:aŕikalerka ]ṯi̱baś:eŕtois :a ]lakúsekén ]osintiba ]túi;Bechí / Betxí;Castellón;BRONCE;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Siglos II - I a.C.
Vidreres;C.;GI.21.01;baika;Vidreres;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. III - mediados s. I a.C.
Els Tossalets;F.04.01;CS.07.01;bastokitaŕ[;Cuevas de Vinromá / Les Coves de Vinromà;Castellón;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Rodríguez Ramos: siglos II-I a.C.
Moleta dels Frares;F.;CS.23.01;]rabaḿ[;Forcall;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados del s. I d.C.
La Balaguera;F.23.02;CS.13.02;lti;Puebla-Tornesa / Pobla Tornesa;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;"Mediados s. II - mediados s. I a.C.; Rodríguez Ramos: siglos II-I a.C."
La Balaguera;F.23.01;CS.13.01;ḿbala;Puebla-Tornesa / Pobla Tornesa;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II - mediados s. I a.C. Rodríguez Ramos: siglos II - I a.C.
Peña de las Majadas;F.15.01;CS.16.01;neŕsetikantekiarḿi[;El Toro;Castellón;HUESO;INSTRUMENTO;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Rodríguez Ramos: principios. s. I a.C.
La Punta de Orleyl;F.09.01;CS.21.01;A: ]+ŕkértalirbi[ ]ŕeŕ sabaŕi[ ]+iŕan+[-]a[ ]+nśalirbiteŕ ]nanabekáte biteŕ 5 ]ketanbale uś ]ŕokétan ]n B: ]baŕ -]++[-]taŕ -]+i++bans +bi+ŕoketan;Vall de Uxó / La Vall d'Uixó;Castellón;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Rodríguez Ramos: ss. III-II a.C.
Illeta dels Banyets;G.09.;A.08.21;śarg;El Campello;Alicante;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;GRECOIBERICO;NO APLICA;CARECE;380 - 325 a.C.
El Pozo;F.14.01;V.01.01;ḿ∑keIISSL baisetaśiḻṯu̱taśeba[-- nḿise̱ltarbanḿ̲i beŕbeinarieukiạ -]ḿikatuẹkaśkoloite. 5 ḳaŕieụḵi̱arseltarban ṃ́ibasibalkarḿbaŕḿi;Sinarcas;Valencia;PIEDRA;ESTELA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C. Rodríguez Ramos (2004, 22)1: 150 - 50 a.C.
Los Villaricos;F.16.01;V.05.01;biuŕbe[;Bugarra;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Segunda mitad s. III - mediados s. II a.C. Rodríguez Ramos: 200-150 a.C.
La Carencia;F.19.01;V.14.01;batu;Turís / Torís;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primera mitad del s. I a.C.
La Punta de Orleyl;F.09.02;CS.21.02;A: bikirtib̲a̲śki:śalbi+[-]a ]ṟa[-]+tin B: birlako:iṟśṯi̱ŕ:ia[ ]+tin:ś S46 ak̲a̲rna+[;Vall de Uxó / La Vall d'Uixó;Castellón;PLOMO;LAMINA/PLANCHA;LEVOGIRA;INCISION;MERIDIONAL;DUAL;"A: 3 puntos.; B: 2 puntos";Anterior a comienzos del s. II a.C.
La Calzada;F.24.01;CS.17.01;]renḿi;Algimia de Almonacid / Algímia d'Almonesir;Castellón;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Rodríguez Ramos: 200 - 50 a.C.
Torre Seca;F.25.01;V.02.01;]ṛ́iarbaṉ;Casinos;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;250-50 a.C.
Tossalet de Montmirà;F.22.01;CS.12.01;iteŕlu[;Alcora / l'Alcora;Castellón;PIEDRA;LAPIDA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Finales del s. III - comienzos s. II a.C.
Enguera;F.21.01;V.16.01;A: begoi̱ildun: soribeis: uŕgaŕailur: leitigeildun: igoŕiskeŕ:5 otoiltiŕ: selkiśkeŕ: otokeiltiŕ: iskeildun: selgiḿilu̱n:10 B: IIIIIIIIIIIIIIIIIIIIII baisedaŕe;Enguera;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;DOS PUNTOS;Rodríguez Ramos: 210-180 a.C.
Juan Vich o Fuenvich (El Canalillo);F.18.01;V.09.01;]+si[;Requena;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C., probablemente de los dos primeros tercios de la centuria.
Pico de los Ajos;F.20.01;V.13.01;AI: labeisiltúniŕ:abirkákie niŕ:koroiekérs:teŕkékineŕtin iku:kauniste:anbośiltúnu baiseltúnu:te:ukalkébars:belaikéberta se:kaliśkase:ebeŕeiké:erkunin+ 5 ŕeskinaké:uŕi:eŕkubete:ḿŕiŕkinu ŕe AII: śalir:labeisiŕ:kébelkaiŕa:kiteibors:kul eśbelauŕte:borariku:esasik̲u̲a:etaŕe e rtikétorkaliśali:bale:V-:oŕtine 10 AIII: galie · unibaŕkaike · kaŕesśalir neitika · śorośalir · eI · kitaśal ir · eI · śororbeŕir · eΠ I · ebeŕar · kaiti naisetini · II . kerterḿi · śetinkiterder bieikate · neieka · kaŕesen · ISI · VI · kaureka · kaŕ esenanen · śalir · V III · oŕtinaŕska śantoloi · uaŕeseka · nekitinen · śal ir · V- · sanisar · euŕe BI: k̲e̲kuleśbelauŕte:satiŕa lauŕbertontebitarśte:esatiŕan: kortiaśalir:tiaiteku:selkiososinkas teesan:VI:bekonkine:aŕesa:baśir:aŕeka iŕan:lakeiśei:bieikate:ustariké:la 5 suŕ:atúlakéibors:lasiŕa:lau ŕbertonar BII: k̲u̲teḻk̲u̲;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;"AI: uno y dos puntos; AII y BI: un punto";Mediados s. II - mediados s. I a.C.
Pico de los Ajos;F.20.02;V.13.02;AI: beŕtekéŕariku[ kalirbitarsteti+[ lauŕbertonar:LI[ kélt̲i̱beleśkakutitúku[ lu:n:baśir:kuŕu+[ 5 r:bale:LΠ IIIII lauŕbertonarikutitú[ śorlakuḿiuneri[ berter:kéltibeleśkas[ anaterter:balelau+[ 10 ịṟ:kalśoserer:i̱[ ++rkaliṟa AII: +a̱rṯa̲+ B: ]ilurka:ki:II:eIIIIII ]ka:V:IIIV-:bekonteké ]le:iluntorka: ]ka:V-:bale:eteitor: ]i̱nka:eIIIII:aŕkisosinka 5 ]k̲i̲s̲i̱nka:balkéniuska: ]kakutiaitetú:V-eIIII ]ŕtibanben:śaltirste ]+akéiśei:tautinko:ŕś: + ]rtiku:śaŕ:tabaibeṉ:V-e 10 balkétaś:be ]nkoka:akariśalir:VLI ]tibeleśka:akariśalir VII balkétaś;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;un punto;Mediados s. II - mediados s. I a.C.
Pico de los Ajos;F.20.03;V.13.03;AIa: lauŕbertonte:aŕs̱[--]+[-]ŕetie AIb: ]ś̱anikokaku:+latuneitin:tatúten ]Π I-:kaurban:VL:tóretin:VL:bale:lelaure ]ṯi̱:n:VL Π I śaliunibars:eŕkiŕs:iata ]i̱ŕiteŕka:V:kueaile:ke:I L Π BI: baiseltúnkaku+kuaitekun[ asaŕunki:e IIII ultitarebaśir:enbetiŕabekuniueŕḳu[ nl:IIII I:IIII:baiseltúnebaśiren baśurbiśisa :II 5 AII:(izquierda) ]nebetu[ eś osi[ ]atua̱be[ ]iŕbal[ ]ailti 5 ]śa ]iskeŕ eteiltuŕ AII:(derecha) ]ḳoŕkoanetabebeŕṯi̱sutanbirtebir ]bisatialate abatekir ]unteŕk̲a̲s̱túlir isḵe̲bekotue[--]nkeŕo ]steŕsituoitesnarar:keltibeleś ]belsosin:l 5 ]nitek̲a̱stúlir:keltibeleś i te ]na:i+be+skéŕekéiŕbaśa be[---]nti[ ]abaŕtir:teskebaites:nauŕa:leiskaŕsa ]ibaŕ:baŕkataŕar:oŕtin:uni̱kateŕ ]tibeleś:aŕkisosin:tautintarban 10 ]kasbi[--]+tonetiaiteb̲e̱nśalir:n k̲a̲ḅaṣọ iś BII: ]tibeleśtelokiŕ:baśur:eŕeko túśertíetakatoŕśei[----]kiṭe[--]ŕaŕeśaliner ŕ:baśirerter[--]iṟla[-----]iketor[--]kairsba VΠY a̱t̲e̱ te[---]ur:keltibeleśte[-]ŕibas[---]te:baśta teŕ[-] bal[---]te[--------]alate:[-]ki[-]etiśelekaŕ:taban 5 -]rokila[-]ala:keltibeleśla alate i[ aurtulokin[-----]alate sutankébiur[------]nu túenśuśun su ir beikiar[----]r alate:keltibeleśte:baśur: barikoŕtaŕikoŕtastena̱ baiṯi̱k̲o̲ŕeba:oŕtor:V:C:n[--]ke 10 ké:kéltibeleśte;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;"AIa: tres puntos; AIb y BI: un punto; y AII y BII: dos puntos";Mediados s. II - mediados s. I a.C.
Pico de los Ajos;F.20.04;V.13.04;(A): bankustin tetin arḿi (B): ḻ[----]i̱o̱ḇe̱[--]e̱;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. II - mediados s. I a.C.
Pico de los Ajos;F.20.05;V.13.05;aber;Yátova;Valencia;PLOMO;INSTRUMENTO;;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
Pico de los Ajos;F.20.06SUP;V.13.06;A: tukala ś1 kaW B: ko[?]kiaW;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;LEVOGIRA;INCISION;MERIDIONAL;NO DUAL;CARECE;Indeterminado.
Los Villares;F.17.01;V.07.01;A: bilosiunde:śali[ eka:ka IIIIIIIIII eubare[ ba:śalir:bobaida:śalibos[ nkantonde:inbeledene[ iboekanede:śalir ka IIIIIIIIII:5 ibandeba:śalibos:eden̲b̲i̱los śdentisde:aŕabagi:bob̲a̲i̲da[/ kaneka:śalir:ka IIIIIIIIII b̲a̲:iuni̱bilose B: ]dinba:baŕer:śalir ]ida:śalibos:edeŕai ]+aŕakaŕer:bobaidinba: ]ịr:tundibaŕde:bobaidinba: ]:śalir ka IIIIIIIIIIIIIIIIIIII:;Caudete de las Fuentes;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;Dos o tres puntos.;Finales s. III - comienzos s. II a.C.
Los Villares;F.17.02;V.07.02;A: sakaŕadinde:iuśdir:baŕbinke:bandagoṉ:aḏu̱+[ daŕadi:uldidar:sedalikean:teśibideruk̲a̲+ baśuikan:bagaraḿi:sekebiterosan:śuśu[ s:a̱dun:bidirebabośin:ineḿugi:gidibabiŕbede B: (a) betuginede:iuśdir:kutuŕde (b) b̲o̲u̲;Caudete de las Fuentes;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Finales s. III - comienzos s. II a.C.
Los Villares;F.17.03;V.07.03;A: ]iuśtiṟ[ ]ike:usḵe̲[ ]ṯo̱a:Π[ B: ]ŕ̲binke :u[ ]nke:uskei̱[ ]ebitu+[;Caudete de las Fuentes;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;TRES PUNTOS;Finales s. III - comienzos s. II a.C.
Los Villares;F.17.04;V.07.04;A (a) bilosṯe̱ keŕana (b) ta ? B (a) ban (b) a (c) ta ?;Caudete de las Fuentes;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. III a.C.
Los Villares;F.17.05;V.07.05;A b̲i̲k̲a̲++:ilkun: B ilṯu̱ŕ;Caudete de las Fuentes;Valencia;PIEDRA;INSTRUMENTO;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;Tres líneas cortas.;No hay elementos de juicio para datar esta inscripción, que carece de contexto estratigráfico.
Los Villares;F.17.06;V.07.06;]ṭẹ:isśaletar:aten+[;Caudete de las Fuentes;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;DOS PUNTOS;Rodríguez Ramos: 225-150 a.C.
Los Villares;F.17.07;V.07.07;]ḇa̱lârde:egiar+[;Caudete de las Fuentes;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;DOS PUNTOS;Rodríguez Ramos: 225-150 a.C.
El Tossal de Sant Miquel;F.13.24;V.06.029;]i̱arban:bastesildiŕte[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;TRES PUNTOS;Rodríguez Ramos: 250-180 a.C.
El Tossal de Sant Miquel;F.13.21;V.06.026;]+ban:unskeltekiar:ban:[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;Cuatro o cinco puntos.;Rodríguez Ramos: 250-180 a.C
Partida de Morenos (Requena);F.28.01SUP;V.09.02;A: bekoŕabaŕ II[---] B: ko;Requena;Valencia;PIEDRA;ESTELA;LEVOGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;"La estela y la inscripción latina se fechan a finales del siglo I o comienzos del II d.C. (Corell 1989; Corell 1996; Martínez Valle 1993, 249). Esta datación ofrece la fecha post quem para el esgrafiado ibérico, que debe ser posterior."
Gandía;G.20.01SUP;V.20.01;śal+s:seltaŕsan+aŕ:elịtars:atu[ isa+tia III;Gandía / Gandia;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Siglos II - primera mitad del s. I a.C.
Abrigo Burgal;F.;V.10.01;+arn̲uḵi̱̲k̲e̲b̲a̲ [---]l̲ lisabodiŕkasete+[---]kila euraŕk̲e̲tegosirkaisair;Siete Aguas;Valencia;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;Los editores no proponen datación para este epígrafe.
Sagunto;F.11.37SUP;V.04.32;]kitau[;Sagunto;Valencia;CERAMICA;DOLIUM;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Indeterminada.
El Tossal de Sant Miquel;F.13.76;V.06.081;]iar:[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CUATRO PUNTOS;Finales s. III - s. II a.C.
La Balaguera;F.23.03SUP;CS.13.03;]slki[;Puebla-Tornesa / Pobla Tornesa;Castellón;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
